ID,name,age,sex,breed,color,coat,size,neutered,likes_children
1032,Pannika,9.42,female,Unknown Mix,brown,short,large,yes,NaN
1111,Penna,13.92,female,Vizsla Mix,black and white,short,medium,yes,NaN
213,Sos,5.5,male,German Shepherd Dog Mix,black,short,medium,no,yes
7318,NaN,6.5,female,Unknown Mix,black,wirehaired,medium,no,NaN
1309,Herceg,10.92,male,Dogo Argentino Mix,white,short,large,NaN,NaN
291,Nina,5.5,female,Unknown Mix,black and tan,short,medium,yes,yes
1171,Kond,5.42,male,"Dachshund, Pekingese Mix",brown,short,small,no,yes
1415,Rebeka Es Molli,6.5,female,Unknown Mix,black,short,medium,NaN,NaN
814,Buci,5.5,male,Boxer Mix,striped,short,medium,no,yes
812,Nebo,7.92,male,Unknown Mix,black and brown,wirehaired,medium,yes,yes
811,Potty,9.58,female,Unknown Mix,black,short,small,yes,yes
288,Negra,11.58,female,Unknown Mix,gray,medium,medium,yes,yes
813,Pille,7.0,female,Bernese Mountain Dog Mix,tricolor,short,large,yes,yes
1295,Furge,17.92,male,Unknown Mix,red,long,medium,NaN,NaN
1170,Ond,5.42,male,"Dachshund, Pekingese Mix",brown,wirehaired,small,no,yes
1310,Solyom,15.92,male,Unknown Mix,brown,medium,large,NaN,NaN
214,Lencsi,6.5,female,Dachshund Mix,brown,short,small,yes,yes
2686,Tsiki,5.58,female,Unknown Mix,striped,short,large,NaN,NaN
1299,Molli,11.42,female,Siberian Husky Mix,tricolor,short,large,NaN,NaN
212,Sos,7.5,female,Puli,black,long,medium,no,yes
1282,Lali,10.58,male,Kuvasz Mix,white,medium,large,NaN,NaN
1306,Kicsi,9.67,male,Unknown Mix,brown,medium,medium,NaN,NaN
2315,Matyas,12.58,male,Unknown Mix,black,short,medium,NaN,yes
210,Feco,8.58,male,Newfoundland Mix,black,short,medium,no,yes
7307,Lujzi,6.58,female,Unknown Mix,red and white,short,large,no,yes
73,Zafir,6.92,female,"Chinese Shar-Pei, Labrador Retriever Mix",white,short,medium,yes,NaN
211,Frici,11.58,male,"Kuvasz, Labrador Retriever Mix",yellow-brown,short,medium,no,yes
1409,Zeno,8.58,male,Labrador Retriever,yellow-brown,medium,medium,no,yes
306,Shadow,10.83,female,German Shepherd Dog Mix,saddle back,medium,large,NaN,yes
1411,Bullmasztiff Gazdatol Hirdetve,6.58,male,Bullmastiff,yellow-brown,short,large,NaN,NaN
1151,Inarcsi Artur,6.58,male,"Hound, Vizsla Mix",saddle back,short,medium,yes,yes
208,Suti,5.58,female,Fox Terrier Mix,black and white,wirehaired,small,yes,yes
1148,Budakeszi Snoopy,10.75,male,Labrador Retriever Mix,black and white,short,medium,yes,yes
1408,Rozi,6.67,female,Labrador Retriever Mix,yellow-brown,short,medium,no,NaN
203,Pamacs,17.67,male,Pekingese Mix,brown and white,long,small,no,yes
75,Tango,6.92,male,Unknown Mix,black,short,medium,no,NaN
1413,Kopo,5.42,male,Hound Mix,black and tan,short,medium,no,NaN
205,Mano,6.58,female,Siberian Husky Mix,gray and white,short,medium,no,yes
76,Dagi,10.92,male,Rottweiler Mix,black and brown,short,large,no,NaN
2305,Barni,9.58,male,Unknown Mix,black,short,medium,NaN,NaN
1158,Miskolci Bleki,10.58,male,Hound Mix,black and tan,short,medium,no,no
204,Macko,6.58,female,Siberian Husky Mix,gray and white,medium,medium,no,yes
151,Murphy,11.67,male,"American Bulldog, Dogo Argentino Mix",white,short,large,NaN,NaN
1407,Zeusz,7.67,male,"Hound, Staffordshire Terrier Mix",brown and white,short,medium,yes,yes
156,Vanda,7.67,female,Dogo Argentino,white,short,large,yes,yes
150,Ali,8.67,male,American Bulldog,white,short,large,NaN,no
152,Parsifal,10.17,male,Dogo Argentino,white,short,large,yes,yes
464,Pocak,11.0,male,Spaniel Mix,black and brown,medium,medium,yes,NaN
195,Baro,8.67,male,Staffordshire Terrier,yellow-brown,short,medium,yes,yes
157,Spike,8.67,male,Dogo Argentino,white,short,large,yes,NaN
7267,Szotyi,5.17,male,Schnauzer Mix,black,wirehaired,medium,no,yes
1406,Lonci,8.67,female,Labrador Retriever Mix,brown,short,medium,no,NaN
159,Luna,12.67,female,Dogo Argentino,white,short,large,yes,yes
463,Pocahontas,12.83,female,English Cocker Spaniel Mix,black,medium,medium,yes,NaN
456,Bodancs,7.92,male,Unknown Mix,black,medium,medium,yes,NaN
196,Lina,9.67,female,Staffordshire Terrier,white,short,medium,yes,yes
454,Bator,11.08,male,Unknown Mix,black,medium,medium,yes,NaN
1405,Tequila,9.67,male,Dachshund Mix,brown,short,medium,NaN,yes
149,Scarlett,6.25,female,"Dogo Argentino, Staffordshire Terrier Mix",white,short,medium,NaN,yes
158,Sultan,11.67,male,Dogo Argentino,white,short,large,yes,yes
197,Keverek Kiskutyak!,5.08,male,Unknown Mix,black and brown,short,medium,no,yes
155,James,6.25,male,Dogo Argentino,white,short,large,yes,yes
1273,Mennydorges,6.5,male,Unknown Mix,red,short,large,NaN,NaN
1277,Picike,6.5,female,Unknown Mix,red,short,large,NaN,NaN
1259,Barat,8.67,male,"Dachshund, German Shepherd Dog Mix",black and brown,medium,small,NaN,NaN
11,Coco,5.75,female,Dachshund Mix,black,wirehaired,small,yes,yes
1261,Boti,9.83,male,Unknown Mix,black and white,long,medium,NaN,NaN
2625,Eperjesi Musi,5.17,female,Unknown Mix,black and tan,wirehaired,medium,NaN,NaN
178,Lara,9.75,female,Staffordshire Terrier Mix,yellow-brown,short,medium,no,yes
1272,Jambor,7.5,male,Unknown Mix,red,short,large,NaN,NaN
1401,Picur,6.08,male,Fox Terrier Mix,yellow-brown,wirehaired,medium,no,NaN
291,Bumerang,9.83,male,Jack Russell Terrier,tricolor,short,small,yes,yes
2406,Omar/Rex,5.5,male,Unknown Mix,black and brown,short,medium,yes,yes
1270,Szepfiu,6.5,male,Unknown Mix,brown,short,large,NaN,NaN
1280,Lego,7.33,male,Tibetan Terrier Mix,white,long,medium,NaN,NaN
2630,Fannie,6.17,female,Chinese Shar-Pei Mix,black,short,large,NaN,NaN
181,Fredi,14.25,male,Dachshund Mix,brown,short,small,yes,yes
1274,Tapi,12.5,female,Unknown Mix,brown,short,large,NaN,NaN
1403,Nero,6.67,male,Golden Retriever Mix,yellow-brown,wirehaired,medium,no,NaN
1258,Toni,13.17,male,Unknown Mix,black,medium,medium,NaN,NaN
1886,Drazse,8.83,male,Dachshund Mix,black and tan,short,small,yes,NaN
1276,Hajnal,6.5,female,Unknown Mix,red,short,large,NaN,NaN
1243,Zseton,5.33,female,Unknown Mix,black,medium,small,NaN,NaN
374,Pentek,15.0,male,Unknown Mix,black,short,medium,NaN,NaN
166,Chilli,9.5,male,German Shepherd Dog Mix,black and brown,short,large,no,yes
7220,Baba,6.83,female,Unknown Mix,spotty,short,medium,NaN,NaN
2390,Nandi,6.0,male,Unknown Mix,black and white,short,medium,NaN,yes
373,Lucky,5.67,male,German Shepherd Dog Mix,black and tan,short,medium,yes,yes
1086,Hekk,13.25,male,Dachshund Mix,brown and white,short,small,yes,NaN
1077,Fulop,11.08,male,Unknown Mix,saddle back,short,large,yes,NaN
1398,Keverek Kutya Gazdat Keres,6.83,male,Unknown Mix,red,short,large,no,yes
229,Kolykok,5.83,male,Unknown Mix,apricot,short,medium,NaN,yes
167,Porkolt,13.83,male,"German Shepherd Dog, Schnauzer Mix",gray and white,medium,large,yes,yes
287,Henry,7.83,male,German Shepherd Dog,saddle back,medium,medium,yes,yes
3555,Bogyo,5.92,female,"Labrador Retriever, Vizsla Mix",black,short,medium,NaN,NaN
370,Dolfie,5.58,male,Rottweiler Mix,black and tan,short,medium,yes,yes
1079,Morfeusz,15.0,male,Unknown Mix,yellow-brown,medium,medium,NaN,NaN
1236,Luca,5.33,female,Unknown Mix,white,short,medium,NaN,NaN
1881,Kyra,8.0,female,Unknown Mix,black and tan,short,medium,yes,NaN
1242,Dzsoki,7.58,male,French Bulldog Mix,black,short,small,NaN,NaN
1234,Tala,9.5,female,"Dachshund, Labrador Retriever Mix",white,medium,medium,yes,NaN
7204,Nessie,6.92,female,Dachshund Mix,yellow-brown,medium,small,yes,yes
1089,Kakucsi Ficko,8.08,male,Puli Mix,black,long,medium,yes,yes
1380,Bobi,14.08,male,Unknown Mix,brown,short,medium,NaN,yes
2356,Luck,7.92,male,Chinese Shar-Pei Mix,brown,short,medium,yes,NaN
218,Morgo,7.5,male,Unknown Mix,spotty,medium,medium,no,yes
7170,Bones,7.0,female,German Pointer,gray and black,short,large,NaN,yes
1379,Maszat,8.25,male,Unknown Mix,brown,short,medium,no,NaN
7153,NaN,8.0,female,Unknown Mix,red,short,medium,NaN,NaN
2352,Hektor,10.42,male,Unknown Mix,black and tan,short,medium,yes,yes
497,Balfi,13.17,male,Labrador Retriever Mix,yellow-brown,short,medium,yes,NaN
7175,NaN,6.0,female,German Shepherd Dog,black and brown,medium,medium,no,NaN
1866,Clinton,8.67,male,Unknown Mix,brown,short,medium,yes,NaN
436,Gertrud,9.58,female,Labrador Retriever Mix,black,short,medium,yes,NaN
885,Rokkfort,9.25,male,Unknown Mix,black and tan,medium,medium,yes,no
1231,Hajas,8.33,male,"Dachshund, Vizsla Mix",golden,medium,small,NaN,NaN
275,Virgonc,6.58,female,Unknown Mix,apricot,medium,medium,yes,yes
2326,Csibesz,11.67,male,Unknown Mix,black,medium,large,NaN,NaN
1389,Benji Es Morzsi,8.0,male,Unknown Mix,yellow-brown,short,large,no,NaN
7133,Marci,14.5,male,Golden Retriever,golden,long,medium,no,yes
7157,Don Juan,7.17,male,Chihuahua,apricot,short,small,NaN,yes
1232,Hipo,10.5,male,"Havanese, Poodle Mix",white,medium,small,NaN,NaN
1011,Forget,9.17,male,Hovawart Mix,golden,medium,large,NaN,NaN
138,Tony,5.67,male,Unknown Mix,black,short,medium,no,NaN
124,Mira,7.92,female,Unknown Mix,yellow-brown,short,small,yes,NaN
196,Tracy,7.33,female,Fox Terrier Mix,tricolor,short,small,yes,yes
1079,Felsopakonyi Beni,11.33,male,German Shepherd Dog Mix,yellow,short,medium,no,yes
2460,Shy,10.17,female,Unknown Mix,black,short,medium,NaN,NaN
190,Gin,5.5,male,German Shepherd Dog Mix,saddle back,medium,medium,yes,yes
147,Jazmin,6.33,female,Unknown Mix,brown,short,medium,yes,yes
189,Kozma,8.08,male,Unknown Mix,black,long,medium,yes,yes
2436,Spakli,7.33,male,Unknown Mix,wild boar,wirehaired,medium,yes,NaN
186,Luca,11.08,female,Unknown Mix,black and brown,short,medium,yes,yes
1012,Hattyu,6.67,female,Unknown Mix,black and white,short,medium,NaN,NaN
1211,Mufurc,13.83,male,Chinese Shar-Pei Mix,black,medium,large,NaN,NaN
2307,Index,7.0,male,Unknown Mix,black and white,wirehaired,medium,NaN,NaN
7094,NaN,5.33,male,"Boxer, Schnauzer Mix",striped,short,small,NaN,NaN
146,Aramis,12.33,male,German Shepherd Dog Mix,black and brown,short,medium,no,yes
204,Vili,8.08,male,Unknown Mix,yellow,medium,medium,yes,yes
199,Boni,16.08,male,Puli Mix,black,medium,medium,yes,yes
148,Petra,14.33,female,German Shepherd Dog,black and brown,short,medium,yes,yes
123,Bumerang,5.83,female,Hound Mix,black and brown,short,medium,yes,NaN
1162,Niko,6.42,male,Caucasian Ovtcharka Mix,apricot,short,medium,NaN,NaN
638,Wellington,14.92,male,Unknown Mix,black and white,short,medium,NaN,yes
7031,Szizo,12.33,male,German Shepherd Dog Mix,black and brown,medium,large,no,yes
1166,Ostya,5.5,female,Labrador Retriever Mix,yellow-brown,short,medium,NaN,NaN
1154,Csobor,17.92,male,Pumi Mix,black,medium,medium,NaN,NaN
3532,Csibesz,5.75,male,Labrador Retriever Mix,black,short,medium,no,yes
637,Hasso,9.92,male,Staffordshire Terrier,striped,short,medium,NaN,NaN
1060,Alsonemedi Sumi,6.92,male,"Schnauzer, Terrier Mix",gray,short,medium,no,yes
1181,Dio,5.67,female,"Spaniel, Terrier Mix",gray,medium,small,NaN,NaN
1178,Bora,5.5,female,"Labrador Retriever, Vizsla Mix",black,short,medium,NaN,NaN
1153,Matka,6.67,female,"Puli, Terrier Mix",black,long,small,NaN,NaN
7058,"""Potyi""",7.67,male,Fox Terrier,tricolor,short,medium,no,yes
1152,Said,13.5,male,"Kuvasz, Labrador Retriever Mix",yellow-brown,short,large,yes,NaN
404,Panka,6.33,female,German Shepherd Dog Mix,sable,short,medium,no,yes
639,Betty,8.5,female,Staffordshire Terrier Mix,yellow-brown,short,medium,NaN,yes
402,Pisze,6.25,female,German Shepherd Dog Mix,black,short,medium,no,yes
640,Murphy,6.08,male,Unknown Mix,brown,short,medium,NaN,NaN
1175,Nyafi,5.58,female,Dachshund Mix,black and tan,medium,small,NaN,NaN
291,Csikoska,6.67,male,Dachshund Mix,tricolor,short,small,NaN,yes
205,Artur,8.25,male,Unknown Mix,saddle back,short,medium,no,NaN
634,Penelope,6.58,female,Unknown Mix,black,medium,medium,NaN,NaN
631,Paula,7.83,female,Chinese Shar-Pei Mix,yellow-brown,short,medium,NaN,yes
621,Bongo,7.17,male,Unknown Mix,black and white,medium,medium,NaN,NaN
623,Bonna,5.83,female,Unknown Mix,black and white,short,medium,NaN,NaN
626,Toni,5.67,male,Unknown Mix,brown,short,medium,NaN,NaN
628,Teddy,5.67,male,Unknown Mix,black and brown,short,medium,NaN,NaN
6992,Csibesz,5.83,male,Labrador Retriever Mix,black and white,short,large,no,yes
624,Bonzo,9.67,male,Unknown Mix,black and brown,short,medium,NaN,NaN
633,Mia,6.58,female,Unknown Mix,golden,medium,medium,NaN,yes
806,Alesandro,14.42,male,Unknown Mix,brown,medium,large,no,yes
622,Bia,7.67,female,Unknown Mix,black,medium,medium,NaN,NaN
632,Mozart,10.58,male,Unknown Mix,black and white,medium,medium,NaN,yes
635,Oscar,6.25,male,Unknown Mix,white,medium,medium,NaN,yes
629,Nandi,5.67,male,Unknown Mix,black,short,medium,NaN,yes
1447,Tyson,7.58,male,Chinese Shar-Pei,red and white,short,large,yes,NaN
625,Bunny,7.17,female,Unknown Mix,brown and white,short,medium,NaN,NaN
636,Vincent,12.92,male,Unknown Mix,gray,short,medium,NaN,NaN
2243,Guriga,6.92,male,Unknown Mix,brown and white,short,medium,yes,NaN
630,Rozsdas,6.58,male,Hungarian Vizsla,brown,short,medium,NaN,yes
627,Tino,5.67,male,Unknown Mix,black and brown,short,medium,NaN,NaN
512,Murci,13.42,female,"Boxer, Staffordshire Terrier Mix",striped,short,medium,yes,yes
6975,Maszat,6.25,male,Dachshund Mix,black and brown,short,small,no,yes
6958,Extra Sos!,13.5,male,"Beagle, Labrador Retriever, Scotch Collie Mix",tricolor,short,large,no,NaN
191,Kyra,7.42,female,Unknown Mix,black and brown,short,medium,NaN,yes
1141,Tedi,11.0,male,German Pointer Mix,brown,short,large,NaN,NaN
6970,Brutus,6.08,male,Staffordshire Terrier Mix,brown and white,short,medium,no,yes
6964,NaN,6.17,male,Unknown Mix,black,short,large,no,yes
620,Bonnie,7.92,female,Unknown Mix,black and white,short,medium,NaN,NaN
3513,Borzas,8.5,male,Fox Terrier Mix,apricot,medium,medium,yes,NaN
170,Hanzi,8.42,male,Unknown Mix,tricolor,short,medium,yes,yes
3517,Csibesz,5.83,male,Labrador Retriever Mix,black,short,medium,no,yes
130,Kormos,10.5,male,"German Shepherd Dog, Labrador Retriever Mix",black,short,medium,no,NaN
150,Vinu,6.0,female,Unknown Mix,black and brown,short,medium,yes,yes
1354,Osza,15.42,male,Puli Mix,gray,long,medium,NaN,yes
1140,Acel,6.17,male,"Belgian Malinois, Belgian Sheepdog Mix",black,medium,large,NaN,NaN
1127,Barka,7.0,female,Vizsla Mix,dotted,short,medium,yes,NaN
154,Brutus,6.42,male,Dogo Argentino Mix,white,short,medium,yes,yes
3511,Lara,7.5,female,Unknown Mix,apricot,short,small,yes,yes
6983,Jelcin,6.92,male,"Pumi, Schnauzer Mix",gray and white,medium,medium,yes,yes
1138,Alkony,5.5,male,"Belgian Malinois, Belgian Sheepdog Mix",yellow-brown,medium,large,NaN,NaN
619,Melanie,9.0,female,Unknown Mix,black and white,short,medium,NaN,NaN
3502,Stan,11.5,male,Spitz,apricot,long,small,NaN,NaN
3509,Bourboun,7.0,male,Unknown Mix,apricot,medium,large,yes,NaN
989,ony,13.5,male,Labrador Retriever Mix,black,short,large,yes,NaN
2341,Tamara,8.58,female,Unknown Mix,tricolor,short,medium,NaN,NaN
3498,Mango,7.75,female,Unknown Mix,apricot,short,small,yes,NaN
3501,Bubi,6.5,female,Unknown Mix,apricot,short,medium,yes,NaN
616,Otto,7.92,male,Unknown Mix,yellow-brown,short,medium,NaN,yes
2212,Ramina,9.92,female,Unknown Mix,black,short,medium,NaN,NaN
1432,Imola Es Ilcsi,6.5,female,Terrier Mix,brown and white,short,small,no,NaN
392,Bogarka,8.5,female,Unknown Mix,black and white,short,small,no,yes
991,Emily,6.5,female,Unknown Mix,yellow-brown,wirehaired,medium,NaN,NaN
617,Cinti,6.58,female,Unknown Mix,black,short,medium,NaN,NaN
6946,NaN,6.17,male,Unknown Mix,black,short,medium,no,yes
3499,Scott,14.0,male,Shih Tzu Mix,apricot,long,small,NaN,NaN
394,Bruno,5.92,male,Unknown Mix,brown,short,large,no,yes
618,Hanry,7.67,male,Unknown Mix,black and brown,short,medium,NaN,NaN
397,Stella,5.75,female,Unknown Mix,brown and white,medium,small,no,yes
350,Enzo,7.67,male,Unknown Mix,black and white,short,large,NaN,yes
3500,Diamond,7.5,female,Unknown Mix,apricot,short,small,NaN,NaN
3495,Berta,7.5,female,Beagle Mix,apricot,short,medium,NaN,NaN
611,Dandy,6.17,male,Unknown Mix,yellow-brown,short,medium,NaN,NaN
612,Draffy,6.17,male,Unknown Mix,yellow-brown,short,medium,NaN,NaN
3497,Lapu,14.0,female,Pekingese,apricot,long,small,NaN,NaN
3496,Dasa,7.5,female,Unknown Mix,apricot,short,medium,NaN,NaN
1122,Csopke,6.92,male,"Dachshund, Pekingese Mix",black and brown,medium,small,yes,NaN
1346,Kormos Lali,10.58,male,Puli Mix,gray,medium,large,yes,yes
605,Konrad,7.17,male,Unknown Mix,yellow-brown,short,medium,NaN,NaN
3494,Zsanna,10.92,female,Dachshund Mix,apricot,wirehaired,small,yes,NaN
606,Sophia,7.67,female,Unknown Mix,brown and white,short,medium,NaN,NaN
607,Ruby,6.75,female,Unknown Mix,sable,short,medium,NaN,yes
3493,Lucifer,8.5,male,Unknown Mix,apricot,short,medium,NaN,NaN
613,Debby,6.17,female,Unknown Mix,yellow-brown,short,medium,NaN,NaN
614,Darwin,6.17,male,Unknown Mix,yellow-brown,short,medium,NaN,NaN
7,NaN,6.08,male,Unknown Mix,golden,short,medium,NaN,yes
8,NaN,7.5,male,Golden Retriever,golden,short,medium,NaN,NaN
615,Katja,9.67,female,German Shepherd Dog Mix,black and brown,short,medium,NaN,yes
610,Dana,6.17,female,Unknown Mix,black,short,medium,NaN,NaN
1121,Csongi,6.58,male,Jagd Terrier Mix,black and brown,short,small,NaN,NaN
608,Hillary,7.67,female,Unknown Mix,sable,short,medium,NaN,yes
112,Betyar,7.42,male,Unknown Mix,black,medium,medium,no,NaN
63,Fricike,15.92,male,"Dachshund, Golden Retriever Mix",yellow-brown,short,medium,yes,NaN
603,Elvis,8.92,male,Unknown Mix,brown and white,medium,medium,NaN,NaN
6911,NaN,5.92,male,"Fox Terrier, Whippet Mix",black and white,short,medium,no,yes
593,Bacon,6.83,male,Unknown Mix,black,wirehaired,medium,NaN,yes
155,Scott,6.92,male,Staffordshire Terrier,brown and white,short,medium,NaN,yes
602,Bronco,9.67,male,Unknown Mix,brown and white,medium,medium,NaN,yes
604,Kevin,7.17,male,Unknown Mix,yellow-brown,short,medium,NaN,NaN
601,Janett,6.5,female,Unknown Mix,brown,short,medium,NaN,yes
594,Paco,7.42,male,Unknown Mix,white,short,medium,NaN,yes
592,Loki,6.83,male,Unknown Mix,gray,short,medium,NaN,yes
598,Camillo,8.17,male,Unknown Mix,black and brown,short,medium,NaN,yes
595,Gus,15.75,male,Unknown Mix,brown and white,medium,medium,NaN,yes
600,Dalia,6.75,female,Unknown Mix,brown and white,short,medium,NaN,yes
278,Dori,6.17,female,"Dachshund, Havanese, Setter Mix",tricolor,medium,medium,NaN,yes
599,Coby,8.17,male,Unknown Mix,sable,short,medium,NaN,NaN
597,Pandora,6.83,female,Unknown Mix,black and brown,short,medium,NaN,yes
596,Arpad,8.75,male,Kuvasz,white,medium,medium,NaN,yes
6,Perec,8.08,male,Unknown Mix,white,medium,medium,yes,NaN
1107,Heves,5.83,male,German Shepherd Dog Mix,yellow-brown,medium,large,NaN,NaN
590,Jill,10.92,female,Unknown Mix,black and brown,short,medium,NaN,NaN
591,Lexy,8.75,female,Unknown Mix,black and brown,short,medium,NaN,yes
942,Emily,7.75,female,Unknown Mix,white,short,medium,yes,yes
948,Vackor,6.17,male,Unknown Mix,black,medium,medium,no,yes
949,Hogolyo,12.75,male,Dachshund Mix,spotty,short,small,yes,yes
1,Alex,11.0,male,Boxer,yellow,short,large,yes,yes
589,Marvin,6.83,male,Unknown Mix,brown,short,medium,NaN,NaN
947,Szuzy,7.92,female,Unknown Mix,tricolor,medium,medium,yes,yes
944,Dylan,9.17,male,"Irish Setter, Vizsla Mix",black,medium,medium,yes,NaN
6895,Csopi,14.67,female,Fox Terrier,brown and white,short,medium,no,yes
946,Bobo,6.92,male,Unknown Mix,apricot,short,medium,yes,NaN
507,Zoard,6.83,male,Dachshund Mix,black and tan,short,small,NaN,NaN
945,Buci,11.08,male,Unknown Mix,gray and black,short,medium,yes,NaN
943,Vanda,8.75,female,German Shepherd Dog Mix,tricolor,short,medium,yes,NaN
951,Mano,8.75,male,Unknown Mix,black and white,short,medium,yes,NaN
950,Bobi,8.75,male,Unknown Mix,brown,short,small,yes,yes
506,Fruzsi,6.83,female,Dachshund Mix,brown and white,short,small,NaN,NaN
952,Fules,8.67,male,Unknown Mix,red,short,medium,yes,NaN
1408,Dzsini,6.0,female,Unknown Mix,black,short,medium,yes,NaN
588,Rasmus,7.5,male,Unknown Mix,golden,short,medium,NaN,yes
579,Cheril,6.92,female,Unknown Mix,brown and white,wirehaired,medium,NaN,NaN
574,Kitty,6.92,female,Puli,black,wirehaired,medium,NaN,yes
577,Loretta,7.5,female,Dachshund Mix,brown and white,short,medium,NaN,yes
581,Tasso,7.0,male,Unknown Mix,golden,short,medium,NaN,yes
584,Brando,7.83,male,Dachshund Mix,brown,short,medium,NaN,yes
585,Rosienda,6.92,female,Unknown Mix,brown,short,medium,NaN,yes
586,Maci,6.17,male,Unknown Mix,brown,wirehaired,medium,NaN,NaN
576,Colorado,6.92,male,Fox Terrier Mix,black and brown,short,medium,NaN,yes
572,Tyron,6.92,male,Rottweiler Mix,black and brown,short,medium,NaN,yes
580,Fergie,11.83,female,Beagle,tricolor,short,medium,NaN,yes
582,Gomez,11.83,male,Staffordshire Terrier,black and white,short,medium,NaN,yes
575,Kiwi,6.92,male,Puli,black,wirehaired,medium,NaN,yes
573,Tyson,6.92,male,Rottweiler Mix,black and brown,short,medium,NaN,yes
345,Blanka,7.83,female,German Shepherd Dog Mix,black and tan,short,medium,yes,yes
578,Agatha,8.5,female,Unknown Mix,yellow-brown,short,medium,NaN,yes
1093,Dabas,10.67,male,"Pumi, Schnauzer Mix",gray,wirehaired,medium,NaN,NaN
941,Mancs,13.75,female,Fox Terrier Mix,apricot,short,medium,yes,NaN
